,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
7453,32346500,【期間限定3/31まで20%割引!】 煌･壱 池袋2分 新宿3丁目14分 原宿19分 渋谷22分,218190604,Fukuda,,Itabashi Ku,35.73722,139.70247,Entire home/apt,18027,1,20,2019-12-31,1.75,29,73
7455,32347307,MAX 10 People LARGE 2 Bedroom Skytree HOUSE,242815705,Ai,,Sumida Ku,35.72012,139.81373,Entire home/apt,19982,2,21,2019-12-14,1.88,1,74
7456,32347896,A2,240163052,You-Trip,,Sumida Ku,35.71588,139.80756,Entire home/apt,10534,1,15,2020-02-15,1.21,12,237
7457,32349595,TOKYO'S HIDE AWAY/Akihabara/Ueno/Perfect Area_K13,90411373,Kei,,Taito Ku,35.705709999999996,139.77718000000002,Entire home/apt,32579,2,17,2020-01-30,1.51,13,132
7460,32350934,B3,240163052,You-Trip,,Sumida Ku,35.714859999999994,139.80836000000002,Entire home/apt,13466,1,21,2019-12-31,1.69,12,245
7465,32369104,Uhome Komagome Apartment 5F6F,73463626,Hara,,Toshima Ku,35.7362,139.74666000000002,Entire home/apt,900051,1,22,2019-12-06,1.89,79,234
7478,32397199,Room1 1/4Stay Higashinakano ﾓﾀﾞﾝ&ｸｰﾙなお部屋,172608346,Hiro And Yuri,,Nakano Ku,35.70883,139.67595,Entire home/apt,14009,1,42,2020-02-24,3.41,4,82
7481,32428116,A2) Traditional 3min walk / Asakusa / Kaminarimon,227941688,Sita,,Taito Ku,35.7085,139.79294,Entire home/apt,15964,1,37,2019-12-27,3.05,15,313
7482,32428197,A3) Traditional 3min walk / Asakusa / Kaminarimon,227941688,Sita,,Taito Ku,35.71066,139.79267,Entire home/apt,18027,1,34,2020-02-21,2.8,15,326
7483,32428246,A4) Traditional 3min walk / Asakusa / Kaminarimon,227941688,Sita,,Taito Ku,35.71052,139.79258000000002,Entire home/apt,18027,1,41,2020-02-11,3.37,15,337
7487,32432550,Shinjuku 新宿 车站 徒步5分钟,120667824,Mm,,Shinjuku Ku,35.69903,139.6957,Entire home/apt,14009,1,13,2020-01-25,1.21,8,132
7488,32433744,Calm House near Shinjuku/Shibuya ##102,43751877,Masami,,Shibuya Ku,35.68014,139.67986000000002,Entire home/apt,12054,2,38,2020-02-27,3.06,13,65
7492,32445470,"** Max 9 people in TOKYO ** near Ueno, Asakusa",240222541,Sky,,Katsushika Ku,35.74597,139.83525,Entire home/apt,19982,1,16,2020-01-09,1.38,4,190
7493,32446794,Luxury 2 Big BR/Walking to Shinjuku/Self Check in,215606612,Hayato,,Shibuya Ku,35.68788,139.68153,Entire home/apt,19982,1,47,2020-02-09,3.93,29,294
7494,32449463,1min to ASAKUSA : Great location + FreeWIFI#303,243774055,Matsuri,,Taito Ku,35.70252,139.79154,Entire home/apt,100018,2,28,2020-01-25,2.3,7,316
7495,32450637,568 #1 New Open! *40㎡ *Modern *20mins to Shibuya,243779270,Seira,,Shinagawa Ku,35.60913,139.7193,Entire home/apt,12489,1,46,2020-02-22,3.98,6,179
7496,32451250,1min to ASAKUSA : Great location + FreeWIFI#401,243774055,Matsuri,,Taito Ku,35.70411,139.79041,Entire home/apt,100018,2,47,2020-01-16,3.87,7,248
7499,32451834,1min to ASAKUSA : Great location + FreeWIFI#506,243774055,Matsuri,,Taito Ku,35.7024,139.79003,Entire home/apt,100018,2,31,2019-11-15,2.52,7,230
7500,32452036,1min to ASAKUSA : Great location + FreeWIFI#606,243774055,Matsuri,,Taito Ku,35.70276,139.79065,Entire home/apt,100018,2,26,2020-02-11,2.14,7,322
7504,32452551,1min to ASAKUSA : Great location + FreeWIFI#705,243774055,Matsuri,,Taito Ku,35.70377,139.79025,Entire home/apt,100018,2,31,2020-01-16,2.51,7,275
7507,32452716,Uhome Akihabara Hotel 2F,229186078,Rui,,Chiyoda Ku,35.695190000000004,139.77743,Hotel room,900051,1,14,2020-01-15,1.19,12,223
7513,32453228,Uhome Akihabara Hotel 6F,229186078,Rui,,Chiyoda Ku,35.694559999999996,139.7772,Hotel room,900051,1,11,2020-02-07,1.17,12,235
7515,32453293,Uhome Akihabara Hotel 7F,229186078,Rui,,Chiyoda Ku,35.695640000000004,139.7776,Hotel room,900051,1,13,2020-02-15,1.14,12,213
7516,32453357,Uhome Akihabara Hotel 8F,229186078,Rui,,Chiyoda Ku,35.694140000000004,139.77874,Hotel room,900051,1,28,2020-02-09,2.28,12,228
7518,32453463,1min to ASAKUSA : Great location + FreeWIFI #505,243808175,Takeko,,Taito Ku,35.70272,139.79034,Entire home/apt,100018,2,40,2019-09-28,3.26,4,313
7519,32453597,568 #2 New Open! *30㎡ *Modern *20mins to Shibuya,243779270,Seira,,Shinagawa Ku,35.61033,139.71725,Entire home/apt,11511,1,44,2020-02-24,3.79,6,184
7520,32453898,Otsuka 5min|JR Yamanote|Max6|WIFI|OVO103,232659832,Akira,,Toshima Ku,35.72983,139.73118,Entire home/apt,14986,1,30,2020-02-17,2.83,31,232
7521,32454457,Otsuka 5min|JR Yamanote|Max6|WIFI|OVO301,232659832,Akira,,Toshima Ku,35.7294,139.73323,Entire home/apt,14986,1,30,2020-02-19,2.67,31,259
7522,32454774,1min to ASAKUSA : Great location + FreeWIFI #503,243808175,Takeko,,Taito Ku,35.702290000000005,139.79211,Entire home/apt,100018,2,28,2020-02-19,2.31,4,291
7523,32455384,1min to ASAKUSA : Great location + FreeWIFI #602,243808175,Takeko,,Taito Ku,35.703540000000004,139.79055,Entire home/apt,100018,2,30,2020-01-25,2.45,4,323
7524,32455966,1min to ASAKUSA : Great location + FreeWIFI #701,243808175,Takeko,,Taito Ku,35.7041,139.79077,Entire home/apt,100018,2,35,2020-02-16,2.88,4,253
7525,32456280,HA2【SHINJUKU#NAKANO#GHIBURI】WIFI/3 MIN TO TRAIN!,242899459,Wisteria,,Nakano Ku,35.70998,139.68895,Entire home/apt,29973,1,15,2020-02-19,2.24,4,156
7526,32456481,NISHI-SHINJUKU TRADITIONAL GUEST ROOM,147014594,Eternal,,Shibuya Ku,35.68492,139.67751,Entire home/apt,12054,1,26,2019-11-05,2.29,10,171
7527,32456725,Rayal Kameido/Good Location/,155828379,永貫,,Koto Ku,35.69361,139.82676,Entire home/apt,28018,2,23,2020-02-05,2.01,1,90
7528,32456744,HB5#TOKYO#SHINJUKU#NAKANO#GHIBIRI#TDL! 4P/WIFI,242899459,Wisteria,,Nakano Ku,35.70994,139.68976999999998,Entire home/apt,29973,1,28,2020-02-14,2.51,4,127
7533,32474804,Nearly Higashishinjuku! Excellent access Free wifi,229020495,Kei,,Shinjuku Ku,35.69961,139.70493000000002,Entire home/apt,44959,1,27,2020-02-17,2.37,2,200
7534,32475864,1min to ASAKUSA : Great location + FreeWIFI#803,243774055,Matsuri,,Taito Ku,35.70207,139.79183,Entire home/apt,100018,2,23,2020-02-11,1.88,7,320
7535,32476225,SHINJUKU Sta 6 MIN by train/FREE Wi-Fi/MAX6people,208140260,Tarou,,Nakano Ku,35.69719,139.68024,Entire home/apt,14986,1,64,2020-02-24,5.57,4,243
7536,32476813,New山手線鶯谷駅徒歩3分!13名まで!,243798294,Jin,,Taito Ku,35.7213,139.78136,Entire home/apt,38009,3,26,2020-02-03,2.59,1,79
7537,32477731,Japanese-modern Apartment near Shinjuku!,243075130,Tung,,Shinjuku Ku,35.68842,139.71587,Entire home/apt,39964,1,36,2020-02-25,3.71,5,165
7538,32477760,Japanese Minimalist Apt near Shinjuku! 2F,243075130,Tung,,Shinjuku Ku,35.68872,139.71417,Entire home/apt,49955,1,46,2020-02-13,4.68,5,176
7539,32477931,Bright Condo in Shinjuku - Max 8 ppl! 5 min to sta,243075130,Tung,,Shinjuku Ku,35.68975,139.71573999999998,Entire home/apt,49955,1,43,2020-02-13,4.4,5,137
7540,32477979,Luxury Condo in Shinjuku - 5 min to station!,243075130,Tung,,Shinjuku Ku,35.688590000000005,139.71553,Entire home/apt,49955,1,43,2020-02-07,4.24,5,153
7542,32478083,Luxury Penthouse Studio in Shinjuku 5F,243075130,Tung,,Shinjuku Ku,35.68957,139.71528999999998,Entire home/apt,49955,1,53,2020-02-19,5.56,5,144
7543,32478126,DM3)*Japanese style room*Shinjuku* Free wifi *,228838439,Domo,,Shinjuku Ku,35.69406,139.70873999999998,Entire home/apt,14009,1,68,2020-02-24,5.56,13,306
7544,32478386,【SHIBUYA/SHIMOKITAZAWA】Stylish Studio/4min sta/SH1,244003855,Kasha,,Setagaya Ku,35.662620000000004,139.67391,Entire home/apt,12054,1,24,2019-11-19,2.06,1,99
7546,32479904,3min to Ebisu(恵比寿) Cozy&Modern apt #401,230127032,Ruka,,Shibuya Ku,35.64615,139.71939,Entire home/apt,100018,2,35,2020-02-07,2.97,2,304
7547,32480822,A1) Traditional 3min walk / Asakusa / Kaminarimon,227941688,Sita,,Taito Ku,35.709140000000005,139.79096,Entire home/apt,18027,1,29,2020-01-11,2.48,15,324
7548,32482811,2C日本式26平Serviced Residencial Hotel #2人间,240163052,You-Trip,,Sumida Ku,35.71567,139.80748,Entire home/apt,12054,1,22,2020-02-25,1.84,12,334
7549,32483211,3C日本式26平Serviced Residencial Hotel #3人间,240163052,You-Trip,,Sumida Ku,35.714729999999996,139.80793,Entire home/apt,13032,1,25,2020-02-11,2.12,12,244
7550,32496886,"Kabukicho,Okubo,  Shinjuku, Japanese style",232892032,Li,,Shinjuku Ku,35.704159999999995,139.70581,Entire home/apt,29973,1,38,2020-02-18,3.12,2,173
7554,32502786,民宿许可 新宿徒步圈内 FREE WIFI,49474412,Dong,,Shinjuku Ku,35.69471,139.6905,Entire home/apt,13249,1,34,2019-12-29,2.84,4,210
7555,32502887,Bunkbeds Clean Room beside YoyogiPark. 6,51486554,Yuki & Yu,,Shibuya Ku,35.67845,139.6857,Entire home/apt,14769,1,27,2020-02-26,2.18,9,158
7556,32507836,Ueno&Akihabara/Entire apartment/Fukurin 73㎡ house,239711413,Fukurin,,Taito Ku,35.70524,139.77463,Private room,23783,2,36,2019-12-01,3.14,1,118
7557,32508356,OPEN SALE!Shin-Okubo!Villa!4 Bed rooms!max8pp,106788101,玉敏,,Shinjuku Ku,35.70129,139.70372,Entire home/apt,24977,2,33,2019-11-15,2.73,1,97
7558,32510357,201 5Beds 3min Shinjuku1min Metro ▶POCKET WIFI 42㎡,115432704,ｼﾞｬﾝ,,Shinjuku Ku,35.69125,139.7238,Entire home/apt,19765,2,15,2020-02-03,1.43,26,197
7562,32525282,"Atrium,8min Skytree & Sta. 4BR 96㎡ CarPark/JP yard",216916738,Kaz,,Sumida Ku,35.71478,139.80951000000002,Entire home/apt,33013,2,48,2020-02-24,3.99,1,203
7563,32525985,B2,240163052,You-Trip,,Sumida Ku,35.7146,139.80913,Entire home/apt,12054,1,15,2020-02-25,1.26,12,334
7564,32526052,3H日本式26平Serviced Residencial Hotel #3人间,240163052,You-Trip,,Sumida Ku,35.71585,139.80961000000002,Entire home/apt,22045,1,9,2019-12-12,2.23,12,215
7565,32527014,JR池袋走路6分鐘優美民宿Tokyo Shin House Ikebukuro#1,229005794,Meihuan,,Toshima Ku,35.73373,139.71588,Hotel room,8471,2,10,2020-01-20,1.79,2,125
7571,32529840,3storied house;2shower rooms;2toilets;5min-station,244321151,Lan,,Koto Ku,35.69184,139.8309,Entire home/apt,34968,1,30,2020-01-26,2.56,1,310
7572,32530120,R205-4)Women Dormitory Shinjuku*WIFI free *,232445532,Rhodes,,Shinjuku Ku,35.69916,139.73428,Shared room,3041,1,25,2020-01-07,2.08,46,311
7575,32530398,R205-7)Women Dormitory Shinjuku*WIFI free *,232445532,Rhodes,,Shinjuku Ku,35.69999,139.73382,Shared room,3041,1,19,2020-01-29,1.66,46,309
7578,32530904,R206-2)Men Dormitory Shinjuku*WIFI free *,232445532,Rhodes,,Shinjuku Ku,35.698479999999996,139.734,Shared room,3041,1,14,2019-12-31,1.17,46,304
7580,32531042,R206-4)Men Dormitory Shinjuku*WIFI free *,232445532,Rhodes,,Shinjuku Ku,35.69829,139.73217,Shared room,3041,1,13,2020-02-19,1.15,46,319
7584,32532592,Asakusa Ueno  Relax Cozy Cozy Room,244470743,Yusaku,,Taito Ku,35.72757,139.79058999999998,Entire home/apt,28995,2,16,2020-01-28,1.42,1,337
7587,32533304,NEW OPEN池袋徒步6分钟 Free pocket WIFI,120667824,Mm,,Toshima Ku,35.73295,139.71612,Entire home/apt,10968,1,22,2020-01-01,1.85,8,177
7592,32533652,New LOFT Apartment Ikebukuro Free WiFi up to 2PPL,239692287,Shu,,Toshima Ku,35.720859999999995,139.72328000000002,Entire home/apt,6950,1,17,2020-01-14,1.44,16,269
7602,32535598,直达-池袋-2分钟  车站徒步6分钟 4 bedrooms,231273877,青梅,,Itabashi Ku,35.73738,139.70291,Entire home/apt,29973,1,14,2020-02-15,1.18,12,174
7605,32542674,樱花季抢先定   山手线上感受东京人的本地生活  新宿/上野/原宿/银座/浅草/天空树均为20分到达,244530381,日龍,,Kita Ku,35.73867,139.74847,Entire home/apt,18787,2,10,2019-11-25,1.2,2,82
7611,32555226,SA203 5 mins to Shinjuku Kabukicho,226145169,Marina,,Shinjuku Ku,35.69307,139.70781000000002,Entire home/apt,19982,2,26,2020-02-22,2.18,12,325
7613,32556277,新宿歌舞伎町503-NEW OPEN,231273877,青梅,,Shinjuku Ku,35.699040000000004,139.70508999999998,Entire home/apt,10534,2,18,2019-12-10,1.64,12,115
7618,32557931,Free Wifi!Near Shinjuku&Nakano 6ppl stay #YM01,244662388,博雅,,Suginami Ku,35.70922,139.61164,Entire home/apt,49955,1,16,2020-02-12,1.56,7,107
7621,32558634,New Open!! Huge House/shinjuku/wifi/10ppl,58033573,H2O Stay,,Shinjuku Ku,35.69725,139.72603,Entire home/apt,49955,1,28,2019-12-12,2.42,16,174
7622,32558719,Casa Tokyo Independent house!! Close to Shinjyuku,244676927,Ice,,Shinjuku Ku,35.70296,139.70334,Entire home/apt,34968,2,15,2020-02-11,1.29,1,263
7623,32560557,Hiromas Hostel Ueno 20-Bed Mixed Dormitory Room,244469585,Hiromas Hostel In Ueno,,Taito Ku,35.71598,139.78253,Hotel room,1629,1,35,2020-02-14,3.1,2,121
7626,32561695,"""YUUNTEI ASAKUSA""3B
25suqure meters",83618421,Aya,,Taito Ku,35.71885,139.80019,Private room,18027,1,32,2020-02-04,2.74,10,78
7632,32577982,｢家族｣羽田/成田空港･交通便利JR山手线 駒込駅 徒歩3分 Elevator･ freeWi-Fi,227902842,Helen,,Kita Ku,35.740759999999995,139.749,Entire home/apt,20851,2,14,2020-02-20,1.45,7,232
7633,32577999,wakka is cozy and hospitality home,241361985,洋二,,Toshima Ku,35.73496,139.74931,Entire home/apt,12054,3,12,2020-01-26,1.06,1,75
7634,32579633,JR&Metro Hachobori sta 5min/GinzaTsuki walk 10minB,30828383,美香,,Chuo Ku,35.67244,139.77385,Entire home/apt,5104,2,14,2020-02-15,2.55,11,126
7636,32580089,"Opening Campaign! Cozy Mixed Dorm, Free Wi-Fi",244708447,The Micro Museum Hostel,,Arakawa Ku,35.72538,139.78,Shared room,5538,1,29,2020-02-18,2.62,4,307
7640,32585624,[9PAX]JR 3mins walk/near Shuttle bus stop/WiFi/102,237789969,Myonje,,Toshima Ku,35.72592,139.70885,Entire home/apt,19982,1,39,2020-02-15,3.37,6,142
7641,32586398,"NEW OPEN new house 8min to STa, Central Tokyo",207024011,Ting,,Toshima Ku,35.73526,139.70657,Entire home/apt,13032,2,38,2020-02-02,3.21,14,193
7643,32594282,Enjoy Japanese local life at AZUSA Home,236970277,ﾐﾁｵ,,Ota Ku,35.573240000000006,139.73203999999998,Entire home/apt,6950,2,31,2020-02-18,2.75,1,139
7645,32598014,JR Hachobori sta 5min/Ginza&Tsuki walk 10min.B,30828383,美香,,Chuo Ku,35.671659999999996,139.77385,Entire home/apt,4995,2,7,2020-01-22,1.21,11,129
7646,32598831,New Open!  #901 Private Residence in Asakusa,239667684,Team Mickey,,Taito Ku,35.708259999999996,139.79486,Entire home/apt,10968,2,21,2020-01-28,1.85,1,146
7648,32603780,象潟 MODEN house in ASAKUSA,176875986,Yadoya,,Taito Ku,35.71997,139.79697,Entire home/apt,24977,1,60,2020-02-23,5.04,31,236
7649,32604023,"Andy Garden Inn
東京新宿Andy的花園旅館201室
Higashi-shinjuku",233094602,仁人,,Shinjuku Ku,35.70094,139.7074,Entire home/apt,15964,2,46,2020-02-11,4.23,7,87
7652,32614392,Almost 0 min to the Sta ~modern comfort~,147014594,Eternal,,Toshima Ku,35.72467,139.73146,Entire home/apt,24977,2,28,2020-02-05,2.39,10,89
7658,32617390,Hiromas Hostel in Akihabara Male Dormitory Room,244413919,Hiromas Hostel In Akihabara,,Chiyoda Ku,35.70521,139.77049,Hotel room,1520,1,28,2020-02-11,2.66,2,151
7659,32618271,Near Shinjuku and with legal high quality,71920606,Ying,,Shibuya Ku,35.68302,139.67531,Entire home/apt,29864,1,30,2020-01-27,2.61,34,143
7660,32619348,Shibuya 4min|Max4|☆DirectNarita☆|WIFI|611,221617005,Ikuo,,Shibuya Ku,35.65984,139.69679,Entire home/apt,18027,1,39,2019-12-22,3.36,14,105
7661,32619875,ooimachi☆good location to Tokyo famous spot!!,43384969,Hailey,,Shinagawa Ku,35.60667,139.73578999999998,Entire home/apt,12054,2,5,2020-01-13,1.09,5,200
7662,32620100,"Charming House Near Asakusa/SkyTree, Free Bicycle",100665480,Eika,,Sumida Ku,35.71297,139.82343999999998,Entire home/apt,14986,1,67,2020-02-28,5.73,1,112
7663,32620530,"Bright and Clean Apt for 3, /FREE WiFi/#202",40997697,Serika,,Setagaya Ku,35.6687,139.65296,Entire home/apt,9991,2,21,2019-12-19,1.88,3,362
7664,32623270,连住优惠花筑双床房/距东京铁塔200米/步行3分钟至赤羽桥站/近新宿六本木/带浴缸/中英日文语言服务,237185808,王,,Minato Ku,35.65757,139.7447,Hotel room,14986,1,17,2020-01-11,1.53,5,355
7665,32623349,★Shibuya St.Walk9min/Max3/Pocket Wifi,92957376,Mark,,Shibuya Ku,35.65798,139.70949,Entire home/apt,14986,3,28,2019-11-29,2.37,6,157
7667,32625008,4 min Koenji Sta. Near Shinjuku & Shibuya & Akiba.,173784603,Rumiko,,Suginami Ku,35.7069,139.64784,Entire home/apt,25955,2,23,2020-01-01,2.05,1,244
7668,32625189,《301》Asakusa area/Iriya/Asakusa/Kaminarimon,243764469,Asuka,,Taito Ku,35.72285,139.79559,Entire home/apt,8036,1,16,2020-02-11,1.41,10,343
7671,32626227,《501》Asakusa area/Iriya/Asakusa/Kaminarimon,243764469,Asuka,,Taito Ku,35.72206,139.7978,Entire home/apt,6950,1,12,2019-11-04,1.09,10,358
7672,32626520,《502》Asakusa area/Iriya/Asakusa/Kaminarimon,243764469,Asuka,,Taito Ku,35.72302,139.79635,Entire home/apt,6950,1,14,2020-01-01,1.24,10,358
7679,32643188,R102-Skytree徒歩8分､Asakusa電車3分､成田羽田空港直通､隅田花火眺望,50705816,Qiong,,Sumida Ku,35.71053,139.81901000000002,Private room,4018,1,20,2020-02-09,1.83,11,131
7680,32643806,▼9 people▼5min to sta/Large 2LDK Room/Free Wifi♪,38092840,Sayaka  &    Riku,,Sumida Ku,35.68799,139.80913,Entire home/apt,18027,2,21,2020-02-08,1.75,25,89
7689,32648115,DM4) Modern Japanese/ Shinjuku/Walk 3min/Queen Bed,228838439,Domo,,Shinjuku Ku,35.697179999999996,139.70265,Entire home/apt,12054,1,70,2020-02-13,5.87,13,252
7693,32650613,RS202) Shinjuku(Kagurazaka) *FREE WIFI*,232445532,Rhodes,,Shinjuku Ku,35.6994,139.73398,Private room,12054,1,14,2020-01-01,1.18,46,271
7697,32673725,Arashi JR yamanote line 7min on foot 90sq max 10p,123383939,博,,Toshima Ku,35.73576,139.72697,Entire home/apt,39964,1,28,2020-02-20,2.37,2,310
7698,32674155,"山手線日暮里徒歩3分､日本顶级建筑商住友不动产精品别墅,电影mtv摄影地谷中银座步行十分,名店云集｡",195258951,元春,,Arakawa Ku,35.7302,139.77055,Entire home/apt,26823,1,15,2020-02-09,1.32,2,143
7699,32674158,"东京池袋北口徒步7分钟高档别墅可以入住8位以上客人小院里免费停车 
直达新宿涉谷秋葉原上野等都很方便",244663327,小百合,,Toshima Ku,35.73643,139.71116,Entire home/apt,36814,2,30,2020-01-05,2.64,4,304
7705,32676981,5 minutes walk to Hikifune station,48397096,Ayaka,,Sumida Ku,35.72238,139.81515,Entire home/apt,6190,1,26,2020-01-27,2.25,2,352
7708,32678087,風の谷 ⭐️(Kazenotani)Near by Shinjuku,110230403,Cc,,Nakano Ku,35.709309999999995,139.68348,Entire home/apt,14986,1,20,2019-12-08,1.68,29,167
7718,32690261,Chic/Accessible/WIFI apt near 3 stations on foot,9848132,Yopey,,Shinjuku Ku,35.695,139.70642,Entire home/apt,14986,1,29,2020-02-23,2.44,24,62
7723,32698153,"Shinjuku New Renovated 3LDK House, Pocket Wifi",123167202,Kai,,Shinjuku Ku,35.69447,139.70932,Entire home/apt,24977,2,9,2019-11-10,1.06,2,146
7727,32701335,"Andy Garden Inn
東京新宿Andy的花園旅館102室
Higashi-shinjuku",233094602,仁人,,Shinjuku Ku,35.70075,139.70549,Entire home/apt,10968,2,51,2020-02-24,4.26,7,87
7728,32702209,NearJROtsuka&SugamoshindenSta#Max5FreeWifi#NEWROOM,243235763,Hiro,,Toshima Ku,35.7377,139.72527,Entire home/apt,14009,1,25,2020-01-26,2.12,1,178
7731,32702876,☆New Year Sale☆ 6 mins walk to JR IKEBUKURO Sta.!,29966538,Ostay-Jennie,,Toshima Ku,35.72441,139.71249,Entire home/apt,19982,1,35,2020-02-08,2.91,40,349
7733,32703359,☆New Year Sale☆ 6 mins walk to JR IKEBUKURO Sta.!,29966538,Ostay-Jennie,,Toshima Ku,35.72553,139.71296,Entire home/apt,29973,1,20,2020-02-26,1.68,40,365
7736,32703690,☆New Year Sale☆ 6 mins walk to JR IKEBUKURO Sta.!,29966538,Ostay-Jennie,,Toshima Ku,35.725390000000004,139.711,Entire home/apt,29973,1,13,2020-02-18,1.09,40,361
7745,32704203,LY Inn Tokyo Bakurocho 9,44066901,Yuqian,,Chuo Ku,35.69361,139.78297,Entire home/apt,18027,2,11,2020-02-04,1.77,37,315
7746,32704484,☆New Year Sale☆ 6 mins walk to JR IKEBUKURO Sta.!,29966538,Ostay-Jennie,,Toshima Ku,35.72469,139.71248,Entire home/apt,29973,1,11,2019-12-25,1.01,40,365
7747,32704598,☆New Year Sale☆ 6 mins walk to JR IKEBUKURO Sta.!,29966538,Ostay-Jennie,,Toshima Ku,35.72586,139.71171999999999,Entire home/apt,19982,1,33,2020-02-16,2.76,40,345
7753,32705217,12min to Shibuya by train/6PPL/Sakura Stay201,245921103,"Sakura Stay,",,Setagaya Ku,35.62764,139.63284,Entire home/apt,23783,1,72,2020-02-26,6.55,3,112
7761,32708121,"【浅草寺旁,天空树景观房】车站步行1分/成田羽田机场直达/浅草寺天空树步行距离(Q402)",245521119,Yoo,,Sumida Ku,35.70628,139.80251,Entire home/apt,9014,1,11,2020-01-23,1.04,36,154
7768,32715467,新宿 大久保5分钟 WIFI-305,222226392,Tony,,Shinjuku Ku,35.701840000000004,139.69353999999998,Entire home/apt,18027,1,23,2020-02-24,1.99,6,159
7771,32722859,"2F Private cosy room in JR Koiwa, 30m to Shinjuku.",87035758,Maya,,Edogawa Ku,35.7258,139.88821000000002,Private room,4452,1,26,2020-02-09,2.69,3,332
7772,32723750,"US302室山手线独立公寓｡新宿,池袋,涩谷,原宿,秋叶原,东京,银座,上野直达｡便利店,饮食店满载",230286051,Aiko (Hotel Name:SMOOTH  SAILING ),,Taito Ku,35.72493,139.7811,Private room,10968,1,55,2020-02-21,4.9,7,155
7773,32726005,Max 11 people 90m2 Spacious 3 Bedroom House,242854489,Yume Corporation,,Ota Ku,35.55852,139.72643,Entire home/apt,14552,2,22,2020-02-05,2.02,1,131
7774,32726071,"1R room|Shibuya, Harajuku walking distance☆MK005",205117544,Noriyuki And Saki,,Shibuya Ku,35.66381,139.69978999999998,Entire home/apt,14986,1,24,2019-11-15,2.06,1,160
7776,32726379,Hotel Senju-tamuraya Economy Twin room,167448786,安志,,Arakawa Ku,35.73892,139.79716000000002,Hotel room,5973,2,6,2020-02-13,1.07,3,240
7779,32728218,MAX5/3min-Sky Tree & Oshiaga st T-101,195501603,Toshiyuki,,Sumida Ku,35.71135,139.81436000000002,Entire home/apt,100018,1,24,2020-01-11,2.06,8,350
